208596,252
208448,253
207494,254
207471,255
205678,256
205452,257
203551,258
203263,259
202371,260
201956,261
201455,262
201400,263
201305,264
201153,265
199987,266
199451,267
198951,268
198950,269
198717,270
198706,271
198164,272
198141,273
197655,274
195093,275
193525,276
193469,277
193283,278
192984,279
192318,280
192227,281
191180,282
189505,283
189125,284
189117,285
188803,286
187936,287
187754,288
186561,289
186345,290
185103,291
184484,292
184431,293
184200,294
184144,295
183711,296
183574,297
183498,298
183376,299
183280,300
181786,301
181291,302
179847,303
178509,304
173521,305
171897,306
170481,307
168530,308
168435,309
168354,310
165229,311
163489,312
158963,313
146530,314
113422,315
106231,316
48940,317
5479,318
231677,319
230271,320
229906,321
229237,322
228702,323
227928,324
226456,325
226271,326
225508,327
222509,328
221992,329
216475,330
216451,331
216409,332
216352,333
216201,334
214997,335
213661,336
212814,337
212151,338
210864,339
210406,340
210243,341
210035,342
209889,343
208135,344
207877,345
207664,346
206467,347
205923,348
205362,349
205175,350
204923,351
204884,352
204024,353
203890,354
203486,355
202857,356
202685,357
201454,358
200726,359
200647,360
200610,361
200454,362
199715,363
199503,364
199434,365
199042,366
196889,367
195086,368
193532,369
193348,370
193165,371
193105,372
192641,373
191740,374
190972,375
190813,376
189881,377
189362,378
189358,379
188988,380
187491,381
187072,382
185239,383
183900,384
182494,385
179784,386
179645,387
177458,388
177326,389
175379,390
173909,391
173771,392
173221,393
172522,394
170368,395
169595,396
169416,397
169195,398
167905,399
164835,400
162347,401
161956,402
159261,403
159145,404
157960,405
156519,406
144622,407
139068,408
138412,409
112316,410
45186,411
239207,412
235790,413
235569,414
234906,415
234153,416
234035,417
230977,418
230347,419
230234,420
230142,421
228229,422
227536,423
226851,424
226790,425
226753,426
226226,427
224334,428
224293,429
221639,430
221540,431
220477,432
219985,433
219809,434
218339,435
216547,436
215785,437
215316,438
214584,439
212692,440
212623,441
211748,442
211688,443
211575,444
211256,445
210896,446
209960,447
208333,448
208128,449
207862,450
207599,451
207439,452
206413,453
205988,454
205705,455
205693,456
205525,457
205114,458
205070,459
204529,460
204399,461
204120,462
203841,463
203747,464
203605,465
203042,466
202849,467
202695,468
202477,469
202335,470
201377,471
201144,472
201119,473
200536,474
200458,475
200318,476
200315,477
199206,478
199110,479
199069,480
198784,481
197853,482
197061,483
195861,484
194879,485
194794,486
194229,487
194022,488
193886,489
193352,490
193061,491
192789,492
191687,493
190815,494
190778,495
190544,496
190286,497
190264,498
189805,499
189690,500
189575,501
189354,502
189251,503
188943,504
188942,505
188829,506
188388,507
188005,508
186569,509
186547,510
186537,511
185122,512
184120,513
183427,514
180819,515
180334,516
180216,517
180175,518
178424,519
177604,520
177600,521
176915,522
176600,523
176376,524
176104,525
173373,526
173208,527
172114,528
171833,529
171579,530
170815,531
166706,532
165109,533
164468,534
163711,535
159147,536
158625,537
156713,538
153244,539
150418,540
148119,541
147782,542
146760,543
146748,544
146562,545
146536,546
142754,547
140293,548
139997,549
121944,550
110677,551
54050,552
49369,553
49031,554
244369,555
239818,556
236632,557
233419,558
232097,559
231943,560
231478,561
230938,562
230498,563
230312,564
230251,565
230212,566
230201,567
229909,568
228941,569
227796,570
227290,571
227234,572
226161,573
225997,574
225953,575
225711,576
225663,577
225647,578
224254,579
224069,580
223682,581
223061,582
222028,583
221660,584
220018,585
219932,586
219576,587
216497,588
216388,589
216150,590
215353,591
215061,592
215057,593
214947,594
213991,595
213516,596
213160,597
212150,598
211368,599
211267,600
210455,601
210411,602
210324,603
208920,604
208334,605
207993,606
207939,607
207732,608
206652,609
206304,610
205407,611
205193,612
205192,613
204638,614
204614,615
204525,616
204311,617
204277,618
204082,619
203775,620
203757,621
203483,622
203362,623
203106,624
202648,625
202562,626
202325,627
202201,628
201862,629
201519,630
201510,631
201508,632
201505,633
201325,634
201143,635
201042,636
200641,637
200260,638
200155,639
199823,640
199767,641
199561,642
199439,643
199416,644
199304,645
199189,646
199005,647
198715,648
198200,649
198118,650
198031,651
197083,652
196978,653
194957,654
194761,655
193738,656
193601,657
193171,658
192991,659
192679,660
192678,661
192598,662
192064,663
191076,664
190456,665
190243,666
190149,667
189682,668
189681,669
189560,670
189461,671
189433,672
189423,673
189271,674
188081,675
187735,676
187347,677
187052,678
186832,679
186148,680
186132,681
185431,682
184949,683
184881,684
184826,685
184134,686
183909,687
183892,688
183580,689
183497,690
183285,691
182002,692
181820,693
178311,694
178224,695
177723,696
177644,697
177633,698
177358,699
176944,700
176731,701
176550,702
173426,703
172723,704
170797,705
169705,706
169115,707
164859,708
164029,709
163264,710
161648,711
160741,712
159065,713
158232,714
158133,715
157301,716
152908,717
150724,718
142707,719
137351,720
124375,721
121933,722
108080,723
53050,724
80,725
242348,726
240130,727
235805,728
235374,729
235212,730
232862,731
232432,732
232244,733
231691,734
231281,735
230988,736
230431,737
230360,738
230269,739
230184,740
230020,741
229984,742
229406,743
228881,744
228618,745
228251,746
227476,747
226766,748
226379,749
226377,750
226168,751
226078,752
225309,753
225161,754
225100,755
224458,756
224309,757
224116,758
224031,759
223952,760
223874,761
223689,762
223627,763
222994,764
222709,765
221342,766
220523,767
220407,768
219693,769
217940,770
216816,771
216700,772
216655,773
216435,774
216393,775
216373,776
216266,777
216189,778
216065,779
215792,780
215466,781
215333,782
215330,783
215259,784
214766,785
214394,786
214026,787
213732,788
213655,789
213400,790
213296,791
212977,792
212811,793
212501,794
212213,795
212196,796
212187,797
212153,798
211706,799
210935,800
210665,801
210513,802
209307,803
208777,804
208620,805
208520,806
208450,807
208330,808
208268,809
208104,810
207948,811
207791,812
207421,813
206511,814
206058,815
205976,816
205943,817
205850,818
205659,819
205633,820
205431,821
205083,822
204838,823
204819,824
204385,825
204259,826
204240,827
203895,828
203886,829
203487,830
203485,831
203299,832
202935,833
202851,834
202642,835
201262,836
201046,837
200677,838
200607,839
200529,840
199986,841
199915,842
199827,843
199602,844
199577,845
199576,846
199354,847
198648,848
198513,849
197948,850
197242,851
197225,852
196934,853
143001,854
184477,855
182945,856
158626,857
172962,858
173474,859
178085,860
189606,861
171688,862
158121,863
153260,864
193198,865
184252,866
186302,867
159171,868
193476,869
187598,870
174543,871
180432,872
186581,873
187607,874
182744,875
161754,876
163806,877
182495,878
189156,879
169706,880
173546,881
180714,882
170733,883
189165,884
156142,885
178415,886
178416,887
164082,888
193011,889
150516,890
173306,891
172287,892
184575,893
205569,894
177666,895
185090,896
229636,897
167431,898
236295,899
177159,900
215051,901
183820,902
189196,903
208141,904
146701,905
181262,906
203535,907
199952,908
203280,909
156432,910
135697,911
183569,912
146963,913
212755,914
219411,915
220948,916
187924,917
207894,918
175895,919
176919,920
214040,921
220697,922
162329,923
184089,924
198683,925
135451,926
186395,927
188955,928
146460,929
230685,930
219681,931
231969,932
186146,933
221219,934
200228,935
210212,936
202789,937
224294,938
215079,939
230183,940
110376,941
211241,942
185132,943
190765,944
163631,945
183855,946
200752,947
196144,948
221491,949
196147,950
157492,951
182836,952
204341,953
142902,954
196150,955
227127,956
199737,957
223033,958
213051,959
214332,960
209981,961
189757,962
215871,963
219455,964
230463,965
183871,966
205632,967
169792,968
162369,969
189250,970
189506,971
203843,972
148803,973
216643,974
193862,975
204105,976
186953,977
192073,978
192841,979
220746,980
226378,981
178250,982
206411,983
202316,984
140620,985
214092,986
179789,987
115533,988
191053,989
182862,990
190799,991
152912,992
155984,993
137809,994
214097,995
193361,996
223058,997
152916,998
194644,999
185174,1000
195671,1001
201049,1002
153177,1003
233049,1004
167514,1005
207707,1006
220253,1007
183389,1008
188253,1009
192350,1010
193887,1011
140384,1012
176994,1013
182882,1014
183394,1015
229476,1016
225126,1017
215399,1018
154472,1019
181098,1020
193130,1021
185195,1022
188268,1023
188524,1024
223597,1025
227950,1026
50542,1027
172143,1028
235889,1029
208498,1030
183666,1031
205427,1032
216437,1033
200054,1034
206198,1035
226166,1036
157304,1037
168312,1038
212602,1039
192123,1040
230524,1041
213629,1042
187517,1043
212096,1044
143745,1045
170370,1046
183426,1047
188802,1048
202884,1049
189060,1050
193158,1051
199559,1052
201095,1053
212616,1054
158856,1055
172937,1056
188041,1057
189324,1058
191628,1059
229261,1060
229773,1061
212878,1062
213135,1063
205201,1064
206225,1065
212626,1066
216466,1067
178322,1068
215699,1069
237715,1070
139668,1071
212886,1072
165526,1073
175254,1074
199575,1075
186521,1076
211354,1077
53914,1078
190875,1079
201884,1080
210333,1081
176285,1082
201118,1083
152993,1084
213666,1085
182179,1086
134820,1087
215716,1088
152996,1089
152997,1090
224933,1091
152999,1092
224425,1093
200875,1094
199852,1095
194222,1096
207537,1097
225713,1098
230578,1099
187570,1100
193714,1101
221363,1102
224179,1103
232883,1104
206516,1105
211381,1106
226229,1107
184501,1108
220854,1109
229558,1110
188086,1111
215223,1112
237239,1113
198584,1114
204472,1115
213432,1116
166072,1117
176571,1118
183483,1119
156092,1120
198077,1121
202429,1122
203965,1123
232381,1124
192445,1125
208574,1126
207807,1127
190143,1128
222400,1129
210625,1130
201922,1131
221634,1132
225474,1133
183491,1134
186307,1135
192708,1136
115909,1137
212678,1138
189127,1139
140233,1140
172233,1141
199626,1142
238794,1143
138699,1144
192715,1145
203980,1146
137677,1147
189390,1148
227535,1149
232656,1150
199633,1151
231633,1152
190674,1153
201939,1154
216531,1155
230613,1156
183512,1157
212442,1158
224218,1159
216796,1160
223197,1161
186589,1162
194781,1163
222943,1164
170719,1165
198368,1166
199393,1167
189410,1168
143587,1169
245221,1170
173030,1171
224232,1172
220651,1173
230379,1174
192492,1175
228336,1176
198129,1177
234226,1178
172018,1179
199667,1180
212212,1181
167669,1182
236791,1183
225018,1184
173818,1185
208379,1186
222715,1187
188155,1188
198140,1189
234236,1190
202493,1191
220925,1192
202750,1193
205566,1194
188414,1195
206591,1196
219391,1197
225024,1198
190209,1199
172290,1200
197891,1201
186115,1202
201988,1203
220932,1204
225028,1205
200197,1206
202501,1207
221445,1208
221701,1209
212230,1210
188166,1211
146952,1212
172553,1213
171018,1214
189963,1215
188428,1216
192012,1217
205069,1218
161805,1219
183568,1220
143121,1221
210450,1222
202515,1223
195859,1224
200212,1225
213013,1226
203030,1227
211990,1228
220182,1229
200215,1230
238359,1231
230936,1232
239641,1233
186905,1234
184858,1235
205340,1236
224540,1237
229148,1238
216349,1239
185373,1240
189725,1241
205855,1242
214047,1243
193311,1244
226592,1245
241184,1246
198946,1247
232226,1248
176930,1249
179746,1250
196899,1251
229668,1252
183332,1253
198949,1254
235813,1255
215590,1256
243238,1257
191783,1258
202024,1259
187688,1260
199977,1261
223273,1262
226601,1263
189225,1264
155946,1265
228650,1266
224811,1267
189484,1268
204077,1269
144429,1270
174381,1271
244269,1272
196142,1273
152879,1274
229167,1275
184111,1276
193839,1277
196143,1278
219953,1279
204338,1280
201013,1281
230197,1282
230453,1283
230965,1284
246069,1285
198198,1286
139062,1287
213814,1288
187702,1289
207928,1290
191032,1291
193338,1292
199739,1293
14907,1294
180283,1295
234045,1296
226110,1297
228414,1298
190014,1299
206655,1300
211263,1301
20800,1302
208449,1303
190531,1304
204612,1305
189508,1306
199493,1307
200517,1308
211269,1309
146758,1310
181318,1311
234568,1312
184392,1313
205897,1314
210761,1315
224075,1316
183883,1317
185163,1318
202828,1319
208461,1320
226637,1321
191565,1322
193869,1323
213582,1324
186190,1325
205391,1326
228687,1327
230224,1328
207441,1329
216145,1330
186961,1331
143699,1332
162131,1333
139860,1334
186197,1335
199254,1336
200278,1337
230230,1338
215639,1339
183895,1340
221016,1341
186200,1342
235353,1343
183129,1344
223578,1345
183130,1346
194138,1347
169051,1348
185181,1349
214110,1350
216158,1351
182879,1352
208224,1353
47201,1354
188770,1355
201315,1356
217699,1357
171875,1358
176483,1359
182629,1360
208230,1361
211302,1362
230502,1363
192358,1364
198760,1365
202088,1366
182888,1367
210538,1368
230250,1369
190059,1370
217196,1371
228717,1372
176237,1373
142959,1374
209519,1375
178031,1376
203888,1377
231280,1378
190577,1379
213874,1380
189043,1381
203128,1382
146296,1383
223608,1384
188536,1385
211321,1386
164985,1387
215162,1388
215930,1389
219258,1390
134779,1391
177019,1392
197756,1393
204156,1394
184190,1395
230528,1396
201858,1397
201860,1398
208004,1399
203910,1400
210822,1401
168326,1402
211591,1403
220295,1404
209288,1405
233096,1406
182152,1407
215689,1408
210315,1409
213899,1410
200332,1411
184716,1412
188044,1413
205965,1414
188045,1415
190607,1416
213648,1417
208017,1418
177553,1419
161938,1420
173204,1421
222357,1422
201878,1423
212888,1424
182168,1425
199833,1426
223641,1427
236441,1428
194201,1429
181402,1430
205469,1431
211101,1432
182941,1433
233631,1434
168607,1435
163488,1436
165536,1437
177569,1438
183714,1439
209827,1440
189860,1441
201893,1442
147621,1443
190885,1444
184999,1445
182184,1446
188840,1447
194728,1448
204713,1449
235945,1450
221354,1451
205995,1452
152747,1453
172203,1454
192427,1455
201389,1456
226221,1457
230317,1458
220334,1459
230318,1460
225199,1461
189615,1462
225201,1463
163761,1464
186801,1465
233138,1466
219571,1467
197813,1468
206517,1469
208053,1470
186805,1471
200630,1472
178614,1473
188599,1474
211385,1475
158905,1476
158138,1477
198843,1478
226491,1479
220604,1480
219581,1481
190653,1482
193470,1483
193983,1484
142784,1485
230337,1486
231361,1487
178625,1488
216258,1489
201155,1490
178115,1491
171972,1492
207557,1493
216774,1494
228295,1495
190919,1496
205257,1497
209610,1498
202445,1499
214989,1500
231887,1501
184271,1502
188879,1503
198352,1504
211408,1505
232144,1506
218066,1507
169426,1508
192722,1509
189908,1510
204757,1511
184789,1512
198614,1513
183766,1514
234711,1515
138456,1516
210648,1517
199641,1518
220633,1519
229593,1520
232665,1521
229594,1522
186330,1523
232411,1524
124635,1525
158942,1526
195038,1527
228579,1528
230371,1529
199652,1530
229092,1531
163301,1532
183526,1533
226536,1534
220905,1535
152554,1536
208622,1537
199151,1538
205295,1539
155887,1540
198640,1541
177392,1542
178160,1543
243952,1544
179696,1545
167665,1546
212722,1547
214770,1548
179954,1549
216820,1550
230388,1551
216054,1552
194806,1553
210423,1554
210679,1555
201976,1556
199417,1557
212729,1558
204538,1559
183546,1560
188154,1561
212219,1562
190971,1563
228092,1564
187132,1565
190717,1566
199422,1567
220414,1568
176894,1569
221695,1570
768,1571
216320,1572
239872,1573
198657,1574
212225,1575
198658,1576
240898,1577
222467,1578
240900,1579
217605,1580
210950,1581
233478,1582
189446,1583
215559,1584
186119,1585
213000,1586
230408,1587
181256,1588
210441,1589
217097,1590
219145,1591
193290,1592
204043,1593
204555,1594
212491,1595
163083,1596
174859,1597
187659,1598
189709,1599
200206,1600
164878,1601
216335,1602
229391,1603
190223,1604
195087,1605
197136,1606
195088,1607
156433,1608
192274,1609
204307,1610
203796,1611
217877,1612
230165,1613
205590,1614
188182,1615
236311,1616
181271,1617
189207,1618
186648,1619
205849,1620
234777,1621
192537,1622
186650,1623
228635,1624
45595,1625
189211,1626
183068,1627
223517,1628
187421,1629
200478,1630
224030,1631
194846,1632
210463,1633
194079,1634
216097,1635
157217,1636
195361,1637
137506,1638
210722,1639
235042,1640
107298,1641
191011,1642
195363,1643
212772,1644
237604,1645
244260,1646
186405,1647
210214,1648
215334,1649
193062,1650
224808,1651
223017,1652
184873,1653
190761,1654
192041,1655
202282,1656
218154,1657
212267,1658
236331,1659
230189,1660
111661,1661
221743,1662
207920,1663
210736,1664
217648,1665
139313,1666
215089,1667
140082,1668
183346,1669
189234,1670
182579,1671
207412,1672
207924,1673
159028,1674
193844,1675
201269,1676
171830,1677
183606,1678
212023,1679
214327,1680
186935,1681
190520,1682
210489,1683
158777,1684
230457,1685
173370,1686
220475,1687
214076,1688
201533,1689
212541,1690
194365,1691
147006,1692
150590,1693
224574,1694
183870,1695
190782,1696
198719,1697
199487,1698
157503,1699
192575,1700
209984,1701
215616,1702
219712,1703
49472,1704
230465,1705
204355,1706
215107,1707
231235,1708
230468,1709
188484,1710
230469,1711
181573,1712
202054,1713
204102,1714
205895,1715
221000,1716
226376,1717
230475,1718
225356,1719
114764,1720
201549,1721
202061,1722
209997,1723
214605,1724
220493,1725
229453,1726
204366,1727
206414,1728
158543,1729
225359,1730
163407,1731
178255,1732
219728,1733
170320,1734
240976,1735
163665,1736
172113,1737
190034,1738
230227,1739
233299,1740
207444,1741
209236,1742
219732,1743
195668,1744
220245,1745
230229,1746
204886,1747
225878,1748
201303,1749
210007,1750
192087,1751
206424,1752
186456,1753
201818,1754
202330,1755
158810,1756
173146,1757
206171,1758
206427,1759
220763,1760
229723,1761
215644,1762
225116,1763
193116,1764
213597,1765
200798,1766
222558,1767
190558,1768
225375,1769
179551,1770
205408,1771
188768,1772
189280,1773
201313,1774
223329,1775
176993,1776
212067,1777
189795,1778
206436,1779
170084,1780
221797,1781
224869,1782
232805,1783
177765,1784
183141,1785
205670,1786
223334,1787
159591,1788
165735,1789
198504,1790
233064,1791
49000,1792
190824,1793
210537,1794
213353,1795
193897,1796
194665,1797
216939,1798
230507,1799
235883,1800
230252,1801
239212,1802
178284,1803
240493,1804
202350,1805
226414,1806
197231,1807
214639,1808
230767,1809
190576,1810
235634,1811
224883,1812
209781,1813
230005,1814
177525,1815
198006,1816
207734,1817
209782,1818
225144,1819
236920,1820
171896,1821
231545,1822
213114,1823
222331,1824
225659,1825
222077,1826
189053,1827
221310,1828
194174,1829
200831,1830
210047,1831
238463,1832
219777,1833
170369,1834
202882,1835
230274,1836
202115,1837
217731,1838
178051,1839
194947,1840
132740,1841
216452,1842
229764,1843
190854,1844
198023,1845
179591,1846
192904,1847
165769,1848
172425,1849
176009,1850
224394,1851
188042,1852
209547,1853
164491,1854
210828,1855
213388,1856
238476,1857
188556,1858
205966,1859
210831,1860
211856,1861
219792,1862
46736,1863
193425,1864
215698,1865
231826,1866
192146,1867
208787,1868
212883,1869
152211,1870
203668,1871
199829,1872
211093,1873
219797,1874
244373,1875
184469,1876
208534,1877
227222,1878
229270,1879
202135,1880
208535,1881
215703,1882
187800,1883
225945,1884
230042,1885
176794,1886
189338,1887
237211,1888
194203,1889
183966,1890
215199,1891
225439,1892
186783,1893
235424,1894
191648,1895
193440,1896
198817,1897
211361,1898
241827,1899
194979,1900
211108,1901
214692,1902
230564,1903
232869,1904
138918,1905
205478,1906
216742,1907
169638,1908
202151,1909
226215,1910
202408,1911
235944,1912
225193,1913
176553,1914
202410,1915
229034,1916
178090,1917
214955,1918
179884,1919
216749,1920
229037,1921
168621,1922
189357,1923
200110,1924
207790,1925
210862,1926
183982,1927
212911,1928
199601,1929
136113,1930
220337,1931
188337,1932
245682,1933
206003,1934
230323,1935
245683,1936
211124,1937
214196,1938
227508,1939
194996,1940
198581,1941
202934,1942
209846,1943
211382,1944
222390,1945
225719,1946
232119,1947
213689,1948
211899,1949
205756,1950
142780,1951
161468,1952
220093,1953
215998,1954
231102,1955
235454,1956
146111,1957
234943,1958
124607,1959
149184,1960
196801,1961
149185,1962
219841,1963
207554,1964
207555,1965
211907,1966
210372,1967
213956,1968
222148,1969
224196,1970
212933,1971
241095,1972
188103,1973
201417,1974
204233,1975
210377,1976
165321,1977
221130,1978
135883,1979
230348,1980
188876,1981
190156,1982
197837,1983
198861,1984
217805,1985
228302,1986
182736,1987
3281,1988
204497,1989
210897,1990
201938,1991
175314,1992
208339,1993
215251,1994
220883,1995
190931,1996
236245,1997
174549,1998
213974,1999
199383,2000
201943,2001
211927,2002
226777,2003
234201,2004
195033,2005
214491,2006
192476,2007
169181,2008
172768,2009
198113,2010
157665,2011
244193,2012
180706,2013
220132,2014
194020,2015
184037,2016
189157,2017
215270,2018
158438,2019
187366,2020
221671,2021
175847,2022
212456,2023
162280,2024
226537,2025
196073,2026
215018,2027
234986,2028
237034,2029
191210,2030
204523,2031
214763,2032
215531,2033
212204,2034
230381,2035
188397,2036
152814,2037
157678,2038
177134,2039
177390,2040
192238,2041
237297,2042
182001,2043
210930,2044
192242,2045
225523,2046
218868,2047
236276,2048
237556,2049
199669,2050
199158,2051
215798,2052
211703,2053
237303,2054
229624,2055
236792,2056
189945,2057
202746,2058
200443,2059
206075,2060
212476,2061
156412,2062
197117,2063
214781,2064
177149,2065
169214,2066
201215,2067
191488,2068
213761,2069
220673,2070
221697,2071
230401,2072
197890,2073
199170,2074
215042,2075
239875,2076
194053,2077
198150,2078
210439,2079
219911,2080
159240,2081
208137,2082
176137,2083
192009,2084
154634,2085
233738,2086
189707,2087
176652,2088
215053,2089
231949,2090
239117,2091
200463,2092
216079,2093
238095,2094
143632,2095
189456,2096
230417,2097
221714,2098
186130,2099
193554,2100
225299,2101
198420,2102
181780,2103
195860,2104
212245,2105
234774,2106
189462,2107
230423,2108
215064,2109
195096,2110
225305,2111
197402,2112
215322,2113
210972,2114
189468,2115
215069,2116
244253,2117
205598,2118
215070,2119
216350,2120
221982,2121
194334,2122
210719,2123
211999,2124
215071,2125
234015,2126
186143,2127
186912,2128
205601,2129
227873,2130
163873,2131
173857,2132
206114,2133
207650,2134
189218,2135
205347,2136
215331,2137
172835,2138
187939,2139
210468,2140
216356,2141
223524,2142
230437,2143
244517,2144
191269,2145
197926,2146
205351,2147
221479,2148
240679,2149
173608,2150
177448,2151
230186,2152
202539,2153
206124,2154
144172,2155
221740,2156
205869,2157
212269,2158
198190,2159
156975,2160
176687,2161
205360,2162
197681,2163
199729,2164
212273,2165
220209,2166
184626,2167
202035,2168
189491,2169
190772,2170
193077,2171
200758,2172
177974,2173
241463,2174
188727,2175
194359,2176
186680,2177
186681,2178
193337,2179
193849,2180
228666,2181
230202,2182
203067,2183
179515,2184
200765,2185
135742,2186
215103,2187
230207,2188
202048,2189
188992,2190
199745,2191
216385,2192
230209,2193
231745,2194
226370,2195
230466,2196
208451,2197
236355,2198
177475,2199
193091,2200
215108,2201
200773,2202
232517,2203
184133,2204
206662,2205
206407,2206
207431,2207
213063,2208
230215,2209
190535,2210
211784,2211
223816,2212
231240,2213
232008,2214
190024,2215
190536,2216
195912,2217
239433,2218
178249,2219
202058,2220
204874,2221
230218,2222
192587,2223
145996,2224
25420,2225
178253,2226
192333,2227
196942,2228
215886,2229
232270,2230
233550,2231
204367,2232
234575,2233
237135,2234
191055,2235
206160,2236
229712,2237
49488,2238
230482,2239
199763,2240
210259,2241
230483,2242
116308,2243
163925,2244
192342,2245
206167,2246
230487,2247
199000,2248
210520,2249
230488,2250
193881,2251
205402,2252
218970,2253
223066,2254
228698,2255
163418,2256
188506,2257
163419,2258
219740,2259
215901,2260
230237,2261
192349,2262
214622,2263
230239,2264
164959,2265
230495,2266
205409,2267
230497,2268
235875,2269
192612,2270
210021,2271
229221,2272
177766,2273
192102,2274
202087,2275
213095,2276
148839,2277
230503,2278
235623,2279
203624,2280
204904,2281
211048,2282
199274,2283
202858,2284
219754,2285
192362,2286
203884,2287
179820,2288
203629,2289
200302,2290
219758,2291
237678,2292
188270,2293
210287,2294
230255,2295
207472,2296
207984,2297
182896,2298
186992,2299
201073,2300
204401,2301
216433,2302
171378,2303
225139,2304
213620,2305
162932,2306
168565,2307
182133,2308
192373,2309
205942,2310
232310,2311
105846,2312
53110,2313
201335,2314
168567,2315
213113,2316
228729,2317
218746,2318
225402,2319
190330,2320
225403,2321
230267,2322
222844,2323
169596,2324
192636,2325
215165,2326
199550,2327
235134,2328
216447,2329
230272,2330
168320,2331
169600,2332
193408,2333
233601,2334
205186,2335
216706,2336
225410,2337
164994,2338
158851,2339
189059,2340
208260,2341
230276,2342
230021,2343
236679,2344
178567,2345
180359,2346
211592,2347
189576,2348
209289,2349
223113,2350
168585,2351
184457,2352
199562,2353
205194,2354
211338,2355
188554,2356
192906,2357
212107,2358
189067,2359
191627,2360
228236,2361
219789,2362
224909,2363
172685,2364
192397,2365
206222,2366
213134,2367
221838,2368
234126,2369
235663,2370
219536,2371
222352,2372
234128,2373
244368,2374
219793,2375
225426,2376
217235,2377
190868,2378
210327,2379
145047,2380
210583,2381
237207,2382
186519,2383
195479,2384
238744,2385
214169,2386
172953,2387
187033,2388
209818,2389
211098,2390
217242,2391
190362,2392
202395,2393
204699,2394
226203,2395
165531,2396
189595,2397
192667,2398
245660,2399
186524,2400
189084,2401
191388,2402
192156,2403
193692,2404
212125,2405
225182,2406
202911,2407
212127,2408
244383,2409
219808,2410
222368,2411
172960,2412
245664,2413
189600,2414
200353,2415
202401,2416
204450,2417
192930,2418
226211,2419
179875,2420
187043,2421
158372,2422
227236,2423
163492,2424
205989,2425
235173,2426
223142,2427
205735,2428
208295,2429
211879,2430
239015,2431
183975,2432
239272,2433
190120,2434
169386,2435
177578,2436
210859,2437
170923,2438
178091,2439
189099,2440
218540,2441
162220,2442
229804,2443
202157,2444
208045,2445
162221,2446
184749,2447
211119,2448
227503,2449
170159,2450
204464,2451
223152,2452
230320,2453
231600,2454
176048,2455
209329,2456
230065,2457
223154,2458
234930,2459
201139,2460
183475,2461
222900,2462
230324,2463
208054,2464
205495,2465
216247,2466
165560,2467
231352,2468
186296,2469
166074,2470
198331,2471
153275,2472
168379,2473
215228,2474
186556,2475
214973,2476
236221,2477
176062,2478
214463,2479
243903,2480
210112,2481
214209,2482
204738,2483
214979,2484
230339,2485
178628,2486
191173,2487
159175,2488
162503,2489
231111,2490
176071,2491
186567,2492
202184,2493
202697,2494
222665,2495
216778,2496
217546,2497
224202,2498
190666,2499
